6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.200000000000000000e+01,3.300000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.400000000000000000e+01,3.600000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.200000000000000000e+01,3.900000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.400000000000000000e+01,4.200000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.100000000000000000e+01,4.500000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.600000000000000000e+01,4.800000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.400000000000000000e+01,5.100000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.200000000000000000e+01,5.400000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,5.400000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.700000000000000000e+01,5.700000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.100000000000000000e+01,5.700000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,6.000000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.200000000000000000e+01,6.000000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.000000000000000000e+01,6.300000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.900000000000000000e+01,6.300000000000000000e+02,1.800000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,6.600000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.000000000000000000e+01,6.900000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,7.200000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.500000000000000000e+01,7.500000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.700000000000000000e+01,7.800000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.700000000000000000e+01,8.100000000000000000e+02,9.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,8.100000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.000000000000000000e+01,8.400000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.100000000000000000e+01,8.700000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.600000000000000000e+01,9.000000000000000000e+02,6.500000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.300000000000000000e+01,9.000000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.100000000000000000e+01,9.300000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.300000000000000000e+01,9.600000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.000000000000000000e+01,9.900000000000000000e+02,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.500000000000000000e+01,9.900000000000000000e+02,5.900000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.500000000000000000e+01,1.020000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.300000000000000000e+01,1.050000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.400000000000000000e+01,1.080000000000000000e+03,5.900000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.100000000000000000e+01,1.080000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.000000000000000000e+01,1.110000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.100000000000000000e+01,1.140000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.200000000000000000e+01,1.170000000000000000e+03,1.800000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,1.170000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.300000000000000000e+01,1.200000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.100000000000000000e+01,1.230000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.900000000000000000e+01,1.260000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,1.290000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.900000000000000000e+01,1.320000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.600000000000000000e+01,1.350000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.100000000000000000e+01,1.350000000000000000e+03,9.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.100000000000000000e+01,1.380000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.900000000000000000e+01,1.410000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,1.440000000000000000e+03,9.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,1.440000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.200000000000000000e+01,1.440000000000000000e+03,7.400000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.000000000000000000e+01,1.470000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,1.500000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.800000000000000000e+01,1.530000000000000000e+03,7.400000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,1.530000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.600000000000000000e+01,1.530000000000000000e+03,1.800000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,1.560000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,1.590000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,4.900000000000000000e+01,1.620000000000000000e+03,7.400000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.600000000000000000e+01,1.620000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.800000000000000000e+01,1.650000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.000000000000000000e+01,1.680000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,1.710000000000000000e+03,9.900000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,1.710000000000000000e+03,1.800000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,1.710000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,1.740000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,1.770000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.600000000000000000e+01,1.800000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,1.800000000000000000e+03,7.900000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,1.830000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.600000000000000000e+01,1.860000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.000000000000000000e+01,1.890000000000000000e+03,9.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,1.890000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,7.500000000000000000e+01,1.890000000000000000e+03,7.900000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,1.920000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.600000000000000000e+01,1.950000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,1.980000000000000000e+03,9.900000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,1.980000000000000000e+03,6.500000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,1.980000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,2.010000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,2.040000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.400000000000000000e+01,2.070000000000000000e+03,6.300000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,2.070000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.900000000000000000e+01,2.070000000000000000e+03,1.800000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.600000000000000000e+01,2.100000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,2.130000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,2.160000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.900000000000000000e+01,2.160000000000000000e+03,6.300000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,2.190000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,2.220000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.900000000000000000e+01,2.250000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.200000000000000000e+01,2.250000000000000000e+03,6.300000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,2.250000000000000000e+03,1.800000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,2.280000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,2.310000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,2.340000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.700000000000000000e+01,2.340000000000000000e+03,1.800000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,2.370000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,2.400000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.600000000000000000e+01,2.430000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.300000000000000000e+01,2.430000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,2.460000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.100000000000000000e+01,2.490000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,5.600000000000000000e+01,2.520000000000000000e+03,2.100000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.000000000000000000e+01,2.520000000000000000e+03,2.700000000000000000e+02,7.000000000000000000e+01
6.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,9.600000000000000000e+01,6.800000000000000000e+01,2.550000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+01
